score-lv1,url
0.8754580021,https://digitalarchive.worldfishcenter.org/bitstream/handle/20.500.12348/692/4226.pdf?sequence=1&isAllowed=y
0.8233550191000001,https://wsobirds.org/images/pdfs/BeyondBirdFeederBookletFINAL.compressed.pdf
0.7951756716,https://digitalarchive.worldfishcenter.org/bitstream/handle/20.500.12348/1418/WF_2033.pdf?sequence=1&isAllowed=y
0.7071056366,https://cms.zsl.org/sites/default/files/2022-12/ASTI_MigBirds_Index_2015_0.pdf
0.7030138969,https://apps.worldagroforestry.org/downloads/Publications/PDFS/TM17693.pdf
0.6982959509000001,https://cms.zsl.org/sites/default/files/2022-12/wildlife-comeback-in-europe.pdf
0.66838485,https://zooreach.org/downloads/ZOO_CAMP_PHVA_reports/2014-Reptile-Report.pdf
0.6521360278,http://www.wpcouncil.org/wp-content/uploads/2020/11/08.C1-Hutchinson-et-al-2021.pdf
0.6199666858,https://wwjournal.org/wp-content/uploads/sites/9/2024/06/Roy_etal_WW_2024.pdf
0.6139942408,https://www.forestfoundation.ph/wp-content/uploads/2017/11/Forest-Foundation-Ph-4th-PNPCSI-Symposium.pdf
0.5988621116,https://apps.worldagroforestry.org/downloads/Publications/PDFS/B10462.pdf
0.5948655009,https://wos.org/documents/Publications/WA%20Birds/2006/wabirds2006.pdf
0.5937020183,https://www.xerces.org/sites/default/files/2018-05/17-040_01_ProtectingCaliforniaButterflyGroves.pdf
0.5673246980000001,https://nast.dost.gov.ph/images/pdf%20files/Publications/NAST%20Transactions/NAST%201992%20Transactions%20Volume%2014/AS-4%20.%20Growth%20Estimation%20of%20Oreochromis%20Niloticus%20L.%20Cultured%20in%20Rice-Paddies%20Using%20Circ%20Technique%20%20Jocelyn%20P.%20Cabrera.pdf
0.565994978,https://zooreach.org/downloads/ZOO_CAMP_PHVA_reports/2010EHFWBreport.pdf
0.5631908774000001,https://dcprime.com/wp-content/uploads/2019/12/Poster-1381-Luca-Janssen.pdf
0.5314984918,http://wiki.daz3d.com/lib/exe/fetch.php/public/read_me/index/16122/16122_songbirdremixvultures2.pdf
0.5125262737,http://xerces.org/sites/default/files/publications/18-014.pdf
0.5047088861,https://cms.zsl.org/sites/default/files/2022-12/spineless-lr-2039.pdf
0.4906461239,https://digitalarchive.worldfishcenter.org/bitstream/handle/20.500.12348/2817/Pub%20TR4%2049.pdf?sequence=1&isAllowed=y
0.4895053506,https://zenodo.org/records/1234577/files/article.pdf?download=1
0.4847503603,http://xerces.org/sites/default/files/2018-05/15-016_01_XercesSoc_Conservation-Status-Ecology-Monarch-US-web.pdf
0.4784885049,https://wpwildrivers.org/wp-content/uploads/2017/05/Lower-Farmington-and-Salmon-Brook.pdf
0.4741189778,https://www.wppcinc.org/uploads/3/8/0/4/3804358/westernport_port_expansion-impact_on_birdlife_final_april_10_2014.pdf
0.4714649618,https://www.xerces.org/sites/default/files/2018-05/08-006_01_XercesSoc_Farming-for-Pollinators-brochure.pdf
0.45704701540000003,https://digitalarchive.worldfishcenter.org/bitstream/handle/20.500.12348/1771/SeaTurtles_1.pdf?sequence=1&isAllowed=y
0.4468698204,https://wtip.org/wp-content/uploads/2022/02/2019-bee-project-handout.pdf
0.44451916220000004,https://files.worldwildlife.org/wwfcmsprod/files/Publication/file/5nxtq5ipb1_cfp_web.pdf
0.4359480739,https://www.worldlandtrust.org/wp-content/uploads/2022/06/Borneo-2022-Update-Final.pdf
0.4227912426,https://deeperchristian.com/wp-content/uploads/2023/03/Tackling-Topics-Worksheet.pdf
0.41903215650000003,https://www.zooreach.org/ZOO_WILD_Activities/2014/FWB/Aquatic-plants-foldout.pdf
0.4132632613,http://monktonplayers.co.uk/wp-content/uploads/2012/03/Inspector-Drakes-Last-Case-A4-POSTER-WEB.pdf
0.4039016366,https://www.wyoextension.org/werawater/region8/PDFs/range3.pdf
0.4016686976,https://yearofthesalmon.org/wp-content/uploads/2022/12/33-Supplementary-stocking-selects-Ingerid_Hagen.pdf
0.3952865303,https://www.wrc-rca.org/wp-content/uploads/2019-Caltrans-Training-FINAL.pdf
0.39273443820000004,https://wpwildrivers.org/wp-content/uploads/2017/05/8-Mile-River-NPS-Report.pdf
0.39220678810000004,https://xerces.org/sites/default/files/publications/18-012_01.pdf
0.3920943737,https://zooreach.org/downloads/Education_pkt_catalogue/Hoolock%20gibbon.pdf
0.3859890103,https://www.wpwa.org/reports/2006TemperatureStudy.pdf
0.3818674982,"https://nast.dost.gov.ph/images/pdf%20files/Publications/NAST%20Transactions/NAST%201992%20Transactions%20Volume%2014/AS-9%20.%20Etiology%20of%20the%20Yellowing%20and%20Wilt%20Disease%20of%20Black%20Pepper%20Piper%20Nigrum%20L%20Including%20Biocontrol%20%20B.A.%20Zaragoza,%20et%20al..pdf"
0.37987259030000003,http://youthla.org/wp-content/uploads/2018/05/restoration.pdf
0.37073281410000003,https://www.xerces.org/sites/default/files/2018-05/13-042_02_XercesSoc_Pollinator-Mgmt-Organic-Seed-Producers_web.pdf
0.37059205770000003,http://wwlln.org/publications/nightimeD-region2012JA017876-pip.pdf
0.36716431380000003,https://nast.dost.gov.ph/images/pdf%20files/Publications/NAST%20Transactions/NAST%201992%20Transactions%20Volume%2014/Poster%20Sessions.pdf
0.366021812,https://www.wyomingwildsheep.org/wp-content/uploads/2022/02/TX-Desert-BHS-Restoration.pdf
0.3598599136,https://zenodo.org/records/1230752/files/article.pdf?download=1
0.3559875786,https://ieg.worldbankgroup.org/sites/default/files/Data/08_Ingrid%20Dallmann-NEW_202404IEG_AFD_KfW.pdf
0.3522267938,https://digitalarchive.worldfishcenter.org/bitstream/handle/20.500.12348/2885/Pub%20CP6%2043.pdf?sequence=1&isAllowed=y
0.3422561586,https://www.wrlfmd.org/sites/world/files/quick_media/FMD%20in%20Africa.pdf
0.33666840200000003,https://static.zooniverse.org/gzconf.galaxyzoo.org/presentations/Fisher_What_is_a_pseudobulge.pdf
0.3333171606,https://www.xerces.org/sites/default/files/publications/24-004_Rethinking%20Weed%20Management%20at%20Home.pdf
0.32910054920000004,https://nast.dost.gov.ph/images/pdf%20files/Publications/NAST%20Transactions/NAST%201991%20Transactions%20Volume%2013/Plenary%20II%201%20.%20The%20Conservation%20and%20Management%20of%20Our%20Freshwater%20Ecosystems%20Rafael%20D.%20guerrero%20III.pdf
0.3235999942,http://dbpharmkorea.com/mgadmin/down/notice/Caldolor_New_2011.pdf
0.3222137094,https://www.ddcommodities.com/wp-content/uploads/2012/08/WD-TradeInsert.pdf
0.3191859722,https://zooreach.org/downloads/ZOO_CAMP_PHVA_reports/2003PrimateReport.pdf
0.31814664600000003,https://digitalarchive.worldfishcenter.org/bitstream/handle/20.500.12348/680/4257.pdf?sequence=1&isAllowed=y
0.3175859451,https://nast.dost.gov.ph/images/pdf%20files/Publications/Outstanding-Awardees%20BOOKS/2001/Small%20Ruminant%20Research%20and%20Development%20Highlights.pdf
0.3107479513,https://wpwildrivers.org/wp-content/uploads/2017/05/Tauton-River-Draft-NPS-Report.pdf
0.3095370531,https://www.bantaykita.ph/uploads/2/9/9/2/29922649/primer_on_environmental_monitoring.pdf
0.3080707788,https://www.wyoextension.org/agpubs/pubs/wsws-1.pdf?fbclid=IwAR1thXG_s9wBWxFSd4xlYozN91rCx02MFp3aR71bZ-ayeGpfd3bi0NEZln0
0.3064874113,https://che.upd.edu.ph/wp-content/uploads/2022/11/Appendix-A-Recommendation-Form-1.pdf
0.3056689501,https://zooreach.org/downloads/ZOO_CAMP_PHVA_reports/2005RodentCAMPreport.pdf
0.3040851057,https://nast.dost.gov.ph/images/pdf%20files/Publications/NAST%20Transactions/NAST%201991%20Transactions%20Volume%2013/Plenary%20I%202.%20The%20State%20of%20Seagrass%20Ecosystems%20and%20Resources%20in%20the%20Philippines%20Miguel%20Fortes.pdf
0.3017138541,https://www.zooreach.org/Networks/Chiroptera/Bat%20CAMP%20summary%20report.pdf
0.3006993234,https://digitalarchive.worldfishcenter.org/bitstream/handle/20.500.12348/496/3761_2014_Molfese_Overfishing.pdf?sequence=1&isAllowed=y
0.2998830676,https://www.worldmosquitoprogram.org/sites/default/files/2021-10/Kimberley%20R_._%20Dainty%20_et%20al.%2C%202021.pdf
0.2985340655,https://digitalarchive.worldfishcenter.org/bitstream/handle/20.500.12348/1651/080318_WF_533.pdf?sequence=1&isAllowed=y
0.2981906831,https://www.worldparkscongress.org/sites/wpc/files/documents/docs/Privately%20Protected%20Areas.pdf
0.2945790589,https://journal.bicol-u.edu.ph/assets/journal_pdf/4%20Paet%20et%20al_40-50.pdf
0.2936353981,https://ieg.worldbankgroup.org/sites/default/files/Data/11_Rachel%20Sayers_WorldBank_Presentation.pdf
0.2934103906,https://deeperchristian.com/wp-content/uploads/2023/03/Passage-Path-Worksheet.pdf
0.29262802,https://xerces.org/sites/default/files/publications/3002015435_Conservation%20Actions%20for%20Electric%20Power%20Companies%20to%20Support%20Monarch%20Butterflies.pdf
0.2900099158,https://static.zooniverse.org/gzconf.galaxyzoo.org/presentations/Lara-lopez_Connection_between_metals_starformation_HIgas.pdf
0.2898181975,https://digitalarchive.worldfishcenter.org/bitstream/handle/20.500.12348/2992/Pub%20SR76%2022.pdf?sequence=1&isAllowed=y
0.2878026664,https://zooreach.org/downloads/ZOO_CAMP_PHVA_reports/1993_Asiatic_Lion_PHVA_report.pdf
0.28566560150000003,http://medicinainterna.net.pe/images/articulos_destacados/beneficios_de_los_micronutrientes_en_la_gestacion.pdf
0.285602957,https://www.dbmark.com/content/download/5086/44620/file/GET%20POLYPROPILENE%20BASKETS.pdf
0.2844559252,https://zenodo.org/records/161680/files/Allegato_117693%20Variation%20in%20Fumonisin...pdf?download=1
0.2839171588,https://www.dbeautyhouse.com/_files/ugd/0be4c3_7efdbe3599f24ebe9d7e9dab20078dbe.pdf
0.2834872901,https://digitalarchive.worldfishcenter.org/bitstream/handle/20.500.12348/1773/WF-629.pdf?sequence=1&isAllowed=y
0.28332459930000004,https://ir.lirauni.ac.ug/xmlui/bitstream/handle/123456789/121/Drought%20Effects%20on%20Photosynthesis.pdf?sequence=1&isAllowed=y
0.2830933928,https://digitalarchive.worldfishcenter.org/bitstream/handle/20.500.12348/2130/AMF_Chapter-10-FA.pdf?sequence=1&isAllowed=y
0.2814483047,https://www.wrisc.org/_files/ugd/b37ba2_4ec05a3b8c524530993feba2ed05d339.pdf
0.2810197175,https://deepscienceplus.com/upload_file/i/6o/cMXUYZ.pdf
0.2798048258,https://www.dazian.com/wp-content/uploads/2023/09/huvis-ecoen-brochure.pdf
0.27830123900000003,"https://nast.dost.gov.ph/images/pdf%20files/Publications/NAST%20Transactions/NAST%201991%20Transactions%20Volume%2013/BS-4%20.%20Studies%20on%20the%20Effects%20of%20Gamma%20Radiation%20on%20Kalanchoe%20Pinnata%20Pers.,%20Kataka-taka%20Tag.,%20Life%20Plant%20Eng.%20Cecille%20S.%20Longid.pdf"
0.2773353159,https://zenodo.org/records/1167602/files/s12864-017-4116-5.pdf?download=1
0.2772879303,https://zapomniane.org/wp-content/uploads/2021/12/Reference-Points-EN-291121-s.pdf
0.2765550315,http://wwlln.org/publications/sushil.2013.subionospheric.pdf
0.2757190466,https://www.blockisland4th.com/_files/ugd/e8b471_eb737467b0d4408ba4a6378fc988d23d.pdf
0.2746831775,https://wpwildrivers.org/wp-content/uploads/2017/06/Farmington-River.pdf
0.2739121914,https://files.worldwildlife.org/wwfcmsprod/files/Publication/file/558gtvwcut_WWF___Wildlife_in_a_Warming_World___2018_FINAL.pdf
0.2728776634,https://yearofthesalmon.org/wp-content/uploads/2022/12/61_IYS_Arctic_Pink_salmon_10.04.22.pdf
0.272236079,https://files.worldwildlife.org/wwfcmsprod/files/Publication/file/8lmvj7wav2_Power_forward_portfolio.pdf
0.2684729993,https://youcat.org/wp-content/uploads/2023/07/Conf-handbook-material-eng-1.pdf
0.2632079124,https://media.ddhammocks.com/images/products/_ALL_PRODUCTS/DD_SUPERLIGHT_RANGE/HAMMOCKS/DD_SuperLight_Jungle_Hammock/DD_SL_Jungle_Hammock_Setup_Tips_2024.pdf?_t=1706534302
0.2628258765,https://yearofthesalmon.org/wp-content/uploads/2022/12/25-Juvenile-salmon-use-of-habitat-Julian_Gan.pdf
0.2611008883,https://doe.gov.ph/sites/default/files/pdf/pep/general_records_disposition_schedule_230052018120426.pdf
0.2606327832,https://digitalarchive.worldfishcenter.org/bitstream/handle/20.500.12348/1485/WF_1044.pdf?sequence=1&isAllowed=y
0.2600327134,https://wpwildrivers.org/wp-content/uploads/2018/12/WandSStewardshipPlanAppendixB.pdf
0.2588343918,https://pages.upd.edu.ph/sites/default/files/pawlik/files/bellwood2005_batanes_archaeological_project_and_out_of_taiwan_hypothesis.pdf
0.2571353316,http://www.wpcouncil.org/wp-content/uploads/2019/05/WPRFMC-Pelagic-FEP-2009-09-21.pdf
0.2563391626,https://apps.worldagroforestry.org/sea/Publications/files/policybrief/PB0049-12.pdf
0.2553453445,https://wyobiodiversity.org/application/files/9517/1390/9410/RMAP_2023_Community_Science_Report.pdf
0.2551566958,https://yearofthesalmon.org/wp-content/uploads/2022/12/63-Potential-factors-influencing-variation-David_Scott.pdf
0.25255063180000004,https://www.celltrionhealthcare.com.pe/data/file/product/truxima-epar-product-information_en.pdf
0.25132158400000004,https://www.yourpelvicfloor.org/media/botulinum-toxin-english.pdf
0.2497043461,https://yearofthesalmon.org/wp-content/uploads/2022/12/34-A-synthesis-of-farmed-to-wild-Sten_Karlsson.pdf
0.24872922900000002,https://www.wrisc.org/_files/ugd/b37ba2_29761e2da7734339a40540f0994bcde2.pdf
0.24752244350000002,https://www.dccconcepts.com/wp-content/uploads/2016/02/M-Legacy-Track-Template-Double-Slips-7-and-8.pdf
0.24245648090000002,https://digitalarchive.worldfishcenter.org/bitstream/handle/20.500.12348/2399/302.pdf?sequence=1&isAllowed=y
0.24080970880000002,"https://nast.dost.gov.ph/images/pdf%20files/Publications/NAST%20Transactions/NAST%201991%20Transactions%20Volume%2013/AS-6%20.%20Response%20of%20Crop%20Plants%20to%20Enhanced%20UV-B%20Radiation%20and%20Possible%20Implications%20on%20the%20Rice%20Crop%20%20Benito%20S.%20Vergara,%20et%20al..pdf"
0.2407426387,https://ddstamps.com/wp-content/uploads/2024/04/Stampin-Up-seaside-Bay.pdf
0.2396633327,https://www.block-mohr.com/img/shop-produkte/sfc/pdf/sfc-anfrageformular-spannwellen-773.pdf
0.23924444620000002,https://www.wrmp.org/wp-content/uploads/2021/04/WRMP_Handout-2020.v6.pdf
0.2392162085,https://zooreach.org/downloads/Education_pkt_catalogue/Freshwater%20Turtles%20Tortoises%20and%20terrapins.pdf
0.2390633821,http://www.medicinainterna.net.pe/sites/default/files/acquired_pneumonia.pdf
0.2380783856,https://na.daycoaftermarket.com/wp-content/uploads/PULLEY-DIMGUIDE_1019-Pulley-Dim-and-ID-Guide.pdf
0.23782254760000002,https://kyuspace.kyu.ac.ug/bitstream/handle/20.500.12504/949/KAYANJA%20JIMMY%20MSc.%202017.pdf?sequence=1&isAllowed=y
0.2375005335,https://www.mskus.co.uk/pdf/case-study/case19.pdf
0.2370041907,https://www.defensecounsel.com/wp-content/uploads/2024/05/WillisERPbrochureNew.pdf
0.23250728850000002,https://www.wyomingwildsheep.org/wp-content/uploads/2022/02/CV2025_V1.pdf
0.23166543250000002,https://xerces.org/sites/default/files/publications/Bicellonycha_wickershamorum_petition_2023-03-30.pdf
0.231594339,https://nast.dost.gov.ph/images/pdf%20files/Publications/NAST%20Transactions/NAST%201992%20Transactions%20Volume%2014/BS-5%20.%20Cardiac%20Structure%20in%20Chronically%20Stressed%20Oreochromis%20Niloticus%20%20Annabelle%20A.%20Herrera%20&%20June%20Anne%20Luzares.pdf
0.2313130945,https://portal.munibambamarca.gob.pe/DOCUMENTOS/normativa/ordenanzas/2011/ORDENANZA21.pdf
0.2312111259,https://www.armorysupply.pe/wp-content/uploads/2022/07/Spec-Sheet-MP-M2.0-Compact.pdf
0.2305176109,https://www.delltechnologies.com/asset/fr-ch/products/data-protection/briefs-summaries/the-total-economic-impact-of-dell-powerprotect-cyber-recovery-infographic.pdf
0.23050038520000002,https://files.worldwildlife.org/wwfcmsprod/files/Publication/file/igkk45hr6_TRAFFIC_Narwhal.pdf
0.23038886490000002,https://wormohana.org/wp-content/uploads/2021/07/BasicBoxBin.pdf
0.2301033139,https://www.wrpt.org/wp-content/uploads/walker-river_bird_Finding_guide_booklet.pdf
0.22944667940000002,https://wpwildrivers.org/wp-content/uploads/2018/02/WS-Slide-Show-update-2018.pdf
0.2289240807,https://files.worldwildlife.org/wwfcmsprod/files/Publication/file/6f6b5o5dn1_LPI_migratory_freshwater_fishes_2024_Technical_report.pdf?_ga=2.157457017.231126674.1716919905-1896936348.1716919903
0.22716364260000002,https://www.nia.gov.ph/sites/default/files/pdf_reader/122018_imtss.pdf
0.22644656900000001,https://ybfwrb.org/wp-content/uploads/2017/09/SageSteppeConservationStrategy.pdf
0.22638496760000001,https://www.dbeautyhouse.com/_files/ugd/0be4c3_468960755ae04c13bd628d7070e479b1.pdf
0.2253185064,https://www.worldparkscongress.org/sites/wpc/files/documents/docs/Stream%206-2014-033.pdf
0.2238921374,https://www.wrlfmd.org/sites/world/files/quick_media/Global%20diversity%20of%20FMDV.pdf
0.2229369879,https://ztmedia.org/wp-content/uploads/2023/01/Salamoji-Quran-Flashcards.pdf
0.2228441536,https://www.wyomingwildsheep.org/wp-content/uploads/2024/04/SheepNutritionDiseaseUpdate_Summer2023.pdf
0.2224642038,https://www.yuroktribe.org/_files/ugd/23c897_b3a898b0e67146df9802d4fbd8a0bd38.pdf
0.22112149,https://zooreach.org/downloads/Education_pkt_catalogue/One-horned%20Rhino.pdf
0.2203404605,https://www.zen-azi.org/sites/default/files/DepliantEte2017_EN.pdf
0.21987874810000002,http://xerces.org/sites/default/files/2019-10/MonarchsandMilkweed-websec_May29.pdf
0.2169885635,http://josh.yosh.org/publications/Yao%20et%20al%202017%20-%20Estimation%20of%20high-resolution%20terrestrial%20evapotranspiration%20from%20Landsat%20data%20using%20a%20simple%20Taylor%20skill%20fusion%20method.pdf
0.21682816740000002,https://decra.com/hubfs/Estimating-Sheet-Villa-Tile-Metric%20053123.pdf
0.2155204862,https://yearofthesalmon.org/wp-content/uploads/2022/12/11-Status-and-Trend-Masahide-Kaeriyama.pdf
0.2154007256,http://josh.yosh.org/publications/Chen%20et%20al%202015%20-%20Using%20Bayesian%20model%20averaging%20to%20estimate%20terrestrial%20evapotranspiration%20in%20China.pdf
0.2151523978,https://doe.gov.ph/sites/default/files/pdf/eicc/eicc-planning-conference-materials-tree-cutting-presentation.pdf
0.214933753,https://yearofthesalmon.org/wp-content/uploads/2022/12/53-Life-on-the-high-seas-Joseph_Langan.pdf
0.2145256549,http://www.medicinainterna.net.pe/sites/default/files/Guia_2018_manejo_temprano_del_acv_isquemico.pdf
0.21398121120000002,https://www.wyomingwildsheep.org/wp-content/uploads/2024/04/WhiskeyBHS_HabEnh_2024Map.pdf
0.2138924748,https://www.dbeautyhouse.com/_files/ugd/0be4c3_91956139620e4aa3b122613d2da5dbac.pdf
0.2138206363,https://archiv.zukunftswerk.org/uploads/1/3/1/9/13195945/european_climate_corridors_euclid_march_2017.pdf
0.2134071887,http://worldskin.org/pdf/gridd%20study%20launch%20toolkit%20for%20stakeholders%20(1).pdf_%2Cfilename_%3Dutf-8%27%27gridd%2520study%2520launch%2520toolkit%2520for%2520stakeholders%2520%25281%2529.pdf
0.21273852880000002,https://ddstamps.com/wp-content/uploads/2024/05/Stampin-up-Unbounded-Love-2.pdf
0.21198001500000002,https://zooreach.org/downloads/ZOO_CAMP_PHVA_reports/2000OrchidCAMPReport.pdf
0.21015177670000001,https://www.zooreach.org/Networks/Chiroptera/Bat%20Packet%20items.pdf
0.20851841570000001,https://digitalarchive.worldfishcenter.org/bitstream/handle/20.500.12348/1805/WF_2412.pdf?sequence=1&isAllowed=y
0.2070562243,http://www.wormbook.org/chapters/www_chemosensation/chemosensation.pdf
0.2049762756,https://yearofthesalmon.org/wp-content/uploads/2022/12/35-Fundy-Salmon-Kurt-Samways.pdf
0.2048732489,http://wwlln.org/publications/Bucsela_2009JD013118RR.pdf
0.2047821879,https://ccc.edu.ph/media/attachments/2024/05/30/students-guidelines-and-organization-of-the-manuscript.pdf
0.204599902,https://nast.dost.gov.ph/images/pdf%20files/Publications/NAST%20Transactions/NAST%201991%20Transactions%20Volume%2013/AS-5%20.%20Inoculation%20of%20VA%20Mycorrhiza%20for%20the%20Improvement%20of%20Growth%20and%20Yield%20of%20Agricultural%20Crops.pdf
0.2043172568,https://digitalarchive.worldfishcenter.org/bitstream/handle/20.500.12348/2125/AMF_Chapter-05-FA.pdf?sequence=1&isAllowed=y
0.20393225550000002,https://debbimichikoflorence.com/wp-content/uploads/2018/06/activity-sheeet-daruma.pdf
0.2033866942,https://www.forestfoundation.ph/wp-content/uploads/2017/12/Connecting-Forests-People-and-Development.pdf
0.20271958410000002,https://zooreach.org/downloads/ZOO_CAMP_PHVA_reports/1993_Indian_Gharial_report.pdf
0.20267139380000002,http://www.wpcouncil.org/community/Indigenous_Display-1.pdf
0.2024395615,http://pdf.wri.org/indoforest_full.pdf
0.2002416849,https://www.dbeautyhouse.com/_files/ugd/0be4c3_e123e944900a4235bf2304bdca783307.pdf
0.1999512166,http://www.writecenter.org/uploads/1/2/5/6/125695261/teaching-argume_56095150.pdf
0.1990936697,http://xerces.org/sites/default/files/19-053_Buying%20Bee-Safe%20Nursery%20Plants_4%20pg%20%281%29.pdf
0.1986227781,https://yearofthesalmon.org/wp-content/uploads/2022/12/54-Unraveling-the-demographic-response-Marie_Nevoux.pdf
0.1981263757,https://zooreach.org/downloads/Education_pkt_catalogue/Primate%20Primer.pdf
0.19722132380000001,https://www.wyomingwildsheep.org/wp-content/uploads/2022/02/IDFG-BHS-Mgt-Plan-2011.pdf
0.1969406009,https://www.wrlfmd.org/sites/world/files/quick_media/WRLFMD%20overview.pdf
0.19651892780000002,https://mubs.ac.ug/docs/admissions/ANNOUNCEMENT_2024-2025_UNDERGRADUATE_PRIVATE_ADMISSIONS.pdf
0.1961011291,https://deepaliscientific.com/wp-content/uploads/2023/07/Funnels.pdf
0.19581790270000002,https://decorlacelle.com/wp-content/uploads/2024/01/Lucia-cat-1.pdf
0.1955496818,https://www.yadvashem.org/yv/en/exhibitions/ready2print/pdf/children-27-magyar.pdf
0.1954504699,http://yoderlab.org/cms/wp-content/uploads/2014/05/1996YoderVilgalysMBE.pdf
0.19537115100000002,https://www.wseas.org/multimedia/journals/circuits/2017/a205801-419.pdf
0.1946626157,http://wvapss.org/meetings/2017_WVAPSS_AnnualMeeting_report.pdf
0.1945759803,http://dbaraproject.com/wp-content/uploads/2015/12/Submittal-Document-I.D.pdf
0.1943270266,https://www.yourmiddletonpto.org/_files/ugd/4fcee5_99ca5662826345c1a2cb905f513e8c0b.pdf
0.1940995902,https://law.ucu.ac.ug/wp-content/uploads/2024/05/LLB.pdf
0.1938138604,https://www.yuroktribe.org/_files/ugd/23c897_fc56a1f38f69448f8445a80759d6079a.pdf
0.1927816421,http://motion-sickness.co.uk/lit%20review.pdf
0.19060559570000002,https://zehirsizsofralar.org/wp-content/uploads/2020/01/Prof.-Dr.-Peri-Arbak.pdf
0.1891849786,http://definitivehomes.com/PDF/DEF%20Laurel%20Oak%20Plansheet.pdf
0.1889953911,https://cagayanvalley.da.gov.ph/wp-content/uploads/2018/02/garlic_production_guide_final.pdf
0.1878883094,https://shop.delillecellars.com/assets/client/File/2013%20Grand%20Ciel%20Syrah%20(8x11).pdf
0.1878291816,https://www.movies4kids.co.uk/wp-content/uploads/sites/15/2023/06/colouring-4.pdf
0.1872913539,http://www.worldmap.org/uploads/9/3/4/4/9344303/eurasia_jfilm.pdf
0.1872806102,https://digitalarchive.worldfishcenter.org/bitstream/handle/20.500.12348/1883/2018-17.pdf?sequence=1&isAllowed=y
0.1867856383,https://repositorio.upch.edu.pe/bitstream/handle/20.500.12866/15253/Evaluacion_MermaMora_Lander.pdf?sequence=1&isAllowed=y
0.186781317,https://www.dbeautyhouse.com/_files/ugd/0be4c3_f4075f16754449cbbfb9cd8061f9d980.pdf
0.18664549290000002,http://wyorksgeologytrust.org/misc/Gorpley%20Clough%20geology.pdf
0.1860481799,https://nast.dost.gov.ph/images/pdf%20files/Publications/Outstanding-Awardees%20BOOKS/2003/Key%20Conservation%20Sites%20in%20the%20Philippines.pdf
0.1856468916,https://dcl-usa.com/wp-content/uploads/2019/12/PI00_Cordage_Synthetic-Ropes_Part30.pdf
